author,commits,prs,comments,reviews,raw_score,score,tier,overall_rank,tier_rank,percentile
tomsej,0,1,0,0,10,10,contributor,3790,2514,40.02
aldenstpage,0,1,0,0,10,10,contributor,3790,2514,40.02
mattrasto,0,1,0,0,10,10,contributor,3790,2514,40.02
mahe1989,0,1,0,0,10,10,contributor,3790,2514,40.02
123MwanjeMike,0,1,0,0,10,10,contributor,3790,2514,40.02
xyc-pz,0,1,0,0,10,10,contributor,3790,2514,40.02
spetrescu,0,1,0,0,10,10,contributor,3790,2514,40.02
mbreining,0,1,0,0,10,10,contributor,3790,2514,40.02
rajivpb,0,1,0,0,10,10,contributor,3790,2514,40.02
millsks,0,1,0,0,10,10,contributor,3790,2514,40.02
k-nithin,0,1,0,0,10,10,contributor,3790,2514,40.02
jonathan5p,0,1,0,0,10,10,contributor,3790,2514,40.02
zawhtetgithub,0,1,0,0,10,10,contributor,3790,2514,40.02
fabioba,0,1,0,0,10,10,contributor,3790,2514,40.02
MeiK2333,0,1,0,0,10,10,contributor,3790,2514,40.02
lucid-x,0,1,0,0,10,10,contributor,3790,2514,40.02
turbotimon,0,1,0,0,10,10,contributor,3790,2514,40.02
SZN,2,0,0,0,10,10,contributor,3790,2514,40.02
Pedro Miranda,2,0,0,0,10,10,contributor,3790,2514,40.02
swiffer,0,1,0,0,10,10,contributor,3790,2514,40.02
swapkh91,0,1,0,0,10,10,contributor,3790,2514,40.02
Ai Ozaki,2,0,0,0,10,10,contributor,3790,2514,40.02
isknight,0,1,0,0,10,10,contributor,3790,2514,40.02
WouterJTB,0,1,0,0,10,10,contributor,3790,2514,40.02
germaintanguy,0,1,0,0,10,10,contributor,3790,2514,40.02
blugowski,0,1,0,0,10,10,contributor,3790,2514,40.02
Tofull,0,1,0,0,10,10,contributor,3790,2514,40.02
msantino,0,1,0,0,10,10,contributor,3790,2514,40.02
rweverwijk,0,1,0,0,10,10,contributor,3790,2514,40.02
kishorek07,0,1,0,0,10,10,contributor,3790,2514,40.02
Yi Wang,2,0,0,0,10,10,contributor,3790,2514,40.02
richardpenman,0,1,0,0,10,10,contributor,3790,2514,40.02
ighoshsubho,0,1,0,0,10,10,contributor,3790,2514,40.02
avicol,0,1,0,0,10,10,contributor,3790,2514,40.02
ning-github,0,1,0,0,10,10,contributor,3790,2514,40.02
kameshkotwani,0,1,0,0,10,10,contributor,3790,2514,40.02
Arbaaz123676,0,1,0,0,10,10,contributor,3790,2514,40.02
peterdn,0,1,0,0,10,10,contributor,3790,2514,40.02
laredoo,0,1,0,0,10,10,contributor,3790,2514,40.02
medmrgh,0,1,0,0,10,10,contributor,3790,2514,40.02
sleep1661,0,1,0,0,10,10,contributor,3790,2514,40.02
colinbreame,0,1,0,0,10,10,contributor,3790,2514,40.02
thepabloaguilar,0,0,5,0,10,10,observer,3790,32,40.02
morihaya,0,1,0,0,10,10,contributor,3790,2514,40.02
Wouter-M,0,1,0,0,10,10,contributor,3790,2514,40.02
GonzaloUl,0,1,0,0,10,10,contributor,3790,2514,40.02
radhwene,0,1,0,0,10,10,contributor,3790,2514,40.02
John Barker,2,0,0,0,10,10,contributor,3790,2514,40.02
artem-kirillov,0,1,0,0,10,10,contributor,3790,2514,40.02
gauthiermartin,0,1,0,0,10,10,contributor,3790,2514,40.02
yunstanford,0,1,0,0,10,10,contributor,3790,2514,40.02
sethlwilson,0,1,0,0,10,10,contributor,3790,2514,40.02
Parker Chang,2,0,0,0,10,10,contributor,3790,2514,40.02
foxlooo,0,1,0,0,10,10,contributor,3790,2514,40.02
haavardw,0,1,0,0,10,10,contributor,3790,2514,40.02
Armand Sauzay,2,0,0,0,10,10,contributor,3790,2514,40.02
liamalsopp,0,1,0,0,10,10,contributor,3790,2514,40.02
badaAbba,0,1,0,0,10,10,contributor,3790,2514,40.02
maiconcGringo,0,1,0,0,10,10,contributor,3790,2514,40.02
juneoh,0,1,0,0,10,10,contributor,3790,2514,40.02
kneckinator,0,1,0,0,10,10,contributor,3790,2514,40.02
hominot,0,1,0,0,10,10,contributor,3790,2514,40.02
ludovicc,0,1,0,0,10,10,contributor,3790,2514,40.02
Guido Tournois,2,0,0,0,10,10,contributor,3790,2514,40.02
iamthebot,0,1,0,0,10,10,contributor,3790,2514,40.02
ikurian-coatue,0,1,0,0,10,10,contributor,3790,2514,40.02
AndrewSmith593,0,1,0,0,10,10,contributor,3790,2514,40.02
Abelardoavara,0,1,0,0,10,10,contributor,3790,2514,40.02
RvN76,0,1,0,0,10,10,contributor,3790,2514,40.02
ahobson,0,1,0,0,10,10,contributor,3790,2514,40.02
renardguill,0,1,0,0,10,10,contributor,3790,2514,40.02
deneshvarma22,0,1,0,0,10,10,contributor,3790,2514,40.02
tfayyaz,0,1,0,0,10,10,contributor,3790,2514,40.02
Matt Usifer,2,0,0,0,10,10,contributor,3790,2514,40.02
walternewzoo,0,1,0,0,10,10,contributor,3790,2514,40.02
wiktorn,0,1,0,0,10,10,contributor,3790,2514,40.02
Roberto Dedoro,2,0,0,0,10,10,contributor,3790,2514,40.02
bryantbiggs,0,1,0,0,10,10,contributor,3790,2514,40.02
asosnovsky-sumologic,0,0,2,2,10,10,observer,3790,32,40.02
clojurians-org,0,1,0,0,10,10,contributor,3790,2514,40.02
Roman Sheludko,2,0,0,0,10,10,contributor,3790,2514,40.02
NeckBeardPrince,0,1,0,0,10,10,contributor,3790,2514,40.02
alberto.calderari,2,0,0,0,10,10,contributor,3790,2514,40.02
Matt Buell,2,0,0,0,10,10,contributor,3790,2514,40.02
Daniel Barrundia Gonzalez,2,0,0,0,10,10,contributor,3790,2514,40.02
Ayush Srivastava,2,0,0,0,10,10,contributor,3790,2514,40.02
Jeongseok Kang,2,0,0,0,10,10,contributor,3790,2514,40.02
bouli,0,1,0,0,10,10,contributor,3790,2514,40.02
ArrichM,0,1,0,0,10,10,contributor,3790,2514,40.02
kimpers,0,1,0,0,10,10,contributor,3790,2514,40.02
xionams,0,1,0,0,10,10,contributor,3790,2514,40.02
fralalonde,0,1,0,0,10,10,contributor,3790,2514,40.02
masterlittle,0,1,0,0,10,10,contributor,3790,2514,40.02
TristanJMcCormick,0,1,0,0,10,10,contributor,3790,2514,40.02
sarfarazsoomro,0,1,0,0,10,10,contributor,3790,2514,40.02
sulantha2006,0,1,0,0,10,10,contributor,3790,2514,40.02
geobio,0,1,0,0,10,10,contributor,3790,2514,40.02
benjscohen,0,1,0,0,10,10,contributor,3790,2514,40.02
jmcbroom,0,1,0,0,10,10,contributor,3790,2514,40.02
chopkins123,0,1,0,0,10,10,contributor,3790,2514,40.02
stevesoundcloud,0,1,0,0,10,10,contributor,3790,2514,40.02
Christian Mladenov,2,0,0,0,10,10,contributor,3790,2514,40.02
romilsiddhapura,0,1,0,0,10,10,contributor,3790,2514,40.02
CalvinKirs,0,1,0,0,10,10,contributor,3790,2514,40.02
Pavel T,2,0,0,0,10,10,contributor,3790,2514,40.02
Alexey Ustyantsev,2,0,0,0,10,10,contributor,3790,2514,40.02
amariucaitheodor,0,1,0,0,10,10,contributor,3790,2514,40.02
superdosh,0,1,0,0,10,10,contributor,3790,2514,40.02
Tal Nagar,2,0,0,0,10,10,contributor,3790,2514,40.02
Evgeny,2,0,0,0,10,10,contributor,3790,2514,40.02
BohdanSemonov,0,1,0,0,10,10,contributor,3790,2514,40.02
Sebastian Brandt,2,0,0,0,10,10,contributor,3790,2514,40.02
ferenc-hechler,0,1,0,0,10,10,contributor,3790,2514,40.02
rusher,0,1,0,0,10,10,contributor,3790,2514,40.02
mkly,0,1,0,0,10,10,contributor,3790,2514,40.02
jyothsnakanand,0,1,0,0,10,10,contributor,3790,2514,40.02
rentom,0,1,0,0,10,10,contributor,3790,2514,40.02
britishbadger,0,1,0,0,10,10,contributor,3790,2514,40.02
Ivan Wirawan,2,0,0,0,10,10,contributor,3790,2514,40.02
agrajm,0,1,0,0,10,10,contributor,3790,2514,40.02
anushkrishnav,0,1,0,0,10,10,contributor,3790,2514,40.02
blimmer,0,1,0,0,10,10,contributor,3790,2514,40.02
Diogo Rodrigues,2,0,0,0,10,10,contributor,3790,2514,40.02
moon-jam,0,1,0,0,10,10,contributor,3790,2514,40.02
yucer,0,1,0,0,10,10,contributor,3790,2514,40.02
Ash-ZAMAN,0,1,0,0,10,10,contributor,3790,2514,40.02
wuiscmc,0,1,0,0,10,10,contributor,3790,2514,40.02
robbiebusinessacc,0,1,0,0,10,10,contributor,3790,2514,40.02
HollowMan6,0,1,0,0,10,10,contributor,3790,2514,40.02
abrenaut,0,1,0,0,10,10,contributor,3790,2514,40.02
steve148,0,1,0,0,10,10,contributor,3790,2514,40.02
MazrimT,0,1,0,0,10,10,contributor,3790,2514,40.02
microblag,0,1,0,0,10,10,contributor,3790,2514,40.02
cuerty,0,1,0,0,10,10,contributor,3790,2514,40.02
biertie,0,1,0,0,10,10,contributor,3790,2514,40.02
Naseem Shah,2,0,0,0,10,10,contributor,3790,2514,40.02
LuizArmesto,0,1,0,0,10,10,contributor,3790,2514,40.02
cwegrzyn,0,1,0,0,10,10,contributor,3790,2514,40.02
Gezili,0,1,0,0,10,10,contributor,3790,2514,40.02
Sebastián Ortega,2,0,0,0,10,10,contributor,3790,2514,40.02
amarnus,0,1,0,0,10,10,contributor,3790,2514,40.02
arnab-guin,0,1,0,0,10,10,contributor,3790,2514,40.02
Daniel-Han-Yang,0,1,0,0,10,10,contributor,3790,2514,40.02
Unknown,2,0,0,0,10,10,contributor,3790,2514,40.02
canhtran,0,1,0,0,10,10,contributor,3790,2514,40.02
kristiany,0,1,0,0,10,10,contributor,3790,2514,40.02
Sahil-Shadwal,0,1,0,0,10,10,contributor,3790,2514,40.02
jonathansp,0,1,0,0,10,10,contributor,3790,2514,40.02
chncaption,0,1,0,0,10,10,contributor,3790,2514,40.02
samdfonseca,0,1,0,0,10,10,contributor,3790,2514,40.02
krcrouse,0,1,0,0,10,10,contributor,3790,2514,40.02
Richard Goodman,2,0,0,0,10,10,contributor,3790,2514,40.02
yanshil,0,1,0,0,10,10,contributor,3790,2514,40.02
viniciusdsmello,0,1,0,0,10,10,contributor,3790,2514,40.02
zhaodonglin,0,1,0,0,10,10,contributor,3790,2514,40.02
RulaKhaled,0,1,0,0,10,10,contributor,3790,2514,40.02
sdevani,0,1,0,0,10,10,contributor,3790,2514,40.02
mosheavni,0,1,0,0,10,10,contributor,3790,2514,40.02
aramxc,0,1,0,0,10,10,contributor,3790,2514,40.02
Allison Wang,2,0,0,0,10,10,contributor,3790,2514,40.02
idlecool,0,1,0,0,10,10,contributor,3790,2514,40.02
sharpn,0,1,0,0,10,10,contributor,3790,2514,40.02
ilopezfr,0,1,0,0,10,10,contributor,3790,2514,40.02
xjlem,0,1,0,0,10,10,contributor,3790,2514,40.02
Andreas Poehlmann,2,0,0,0,10,10,contributor,3790,2514,40.02
jasonspeck,0,1,0,0,10,10,contributor,3790,2514,40.02
huaerheima,0,1,0,0,10,10,contributor,3790,2514,40.02
Kim,2,0,0,0,10,10,contributor,3790,2514,40.02
akkik04,0,1,0,0,10,10,contributor,3790,2514,40.02
artemSSSS,0,1,0,0,10,10,contributor,3790,2514,40.02
Chen Tong,2,0,0,0,10,10,contributor,3790,2514,40.02
Oleksandr Slynko,2,0,0,0,10,10,contributor,3790,2514,40.02
liamstewart,0,1,0,0,10,10,contributor,3790,2514,40.02
paolostancato,0,1,0,0,10,10,contributor,3790,2514,40.02
Benedikt Ramsauer,2,0,0,0,10,10,contributor,3790,2514,40.02
KrunchMuffin,0,1,0,0,10,10,contributor,3790,2514,40.02
dskoda1,0,1,0,0,10,10,contributor,3790,2514,40.02
pacmora,0,1,0,0,10,10,contributor,3790,2514,40.02
kha84,0,1,0,0,10,10,contributor,3790,2514,40.02
neil90,2,0,0,0,10,10,contributor,3790,2514,40.02
Alejandro Rojas,2,0,0,0,10,10,contributor,3790,2514,40.02
htkuan,0,1,0,0,10,10,contributor,3790,2514,40.02
vishnu667,0,1,0,0,10,10,contributor,3790,2514,40.02
reggieag,0,1,0,0,10,10,contributor,3790,2514,40.02
Joe Lyman,2,0,0,0,10,10,contributor,3790,2514,40.02
kstine93,0,1,0,0,10,10,contributor,3790,2514,40.02
mcreenan,0,1,0,0,10,10,contributor,3790,2514,40.02
Dennnnny,0,1,0,0,10,10,contributor,3790,2514,40.02
banderson131,0,1,0,0,10,10,contributor,3790,2514,40.02
0eu,0,1,0,0,10,10,contributor,3790,2514,40.02
eyanq,0,1,0,0,10,10,contributor,3790,2514,40.02
AnthonyShipman,0,1,0,0,10,10,contributor,3790,2514,40.02
ostapkonst,0,1,0,0,10,10,contributor,3790,2514,40.02
jomach,0,1,0,0,10,10,contributor,3790,2514,40.02
tronlightracer,0,1,0,0,10,10,contributor,3790,2514,40.02
tianet,0,1,0,0,10,10,contributor,3790,2514,40.02
ziheng,2,0,0,0,10,10,contributor,3790,2514,40.02
mattpetersen,0,1,0,0,10,10,contributor,3790,2514,40.02
jlricon,0,1,0,0,10,10,contributor,3790,2514,40.02
ccary64,0,1,0,0,10,10,contributor,3790,2514,40.02
reubenvanammers,0,1,0,0,10,10,contributor,3790,2514,40.02
asawitt,0,1,0,0,10,10,contributor,3790,2514,40.02
Jakub Orłowski,2,0,0,0,10,10,contributor,3790,2514,40.02
Erotemic,0,1,0,0,10,10,contributor,3790,2514,40.02
mohammadehghan,0,1,0,0,10,10,contributor,3790,2514,40.02
aleksandr-shel,0,1,0,0,10,10,contributor,3790,2514,40.02
raface,0,1,0,0,10,10,contributor,3790,2514,40.02
Aurelien Didier,2,0,0,0,10,10,contributor,3790,2514,40.02
nitinmuteja,0,1,0,0,10,10,contributor,3790,2514,40.02
tokoko,0,1,0,0,10,10,contributor,3790,2514,40.02
chandu kavar,2,0,0,0,10,10,contributor,3790,2514,40.02
Shuang-Feng,0,1,0,0,10,10,contributor,3790,2514,40.02
alepuccetti,0,1,0,0,10,10,contributor,3790,2514,40.02
Lucas Rodrigues,2,0,0,0,10,10,contributor,3790,2514,40.02
CannibalVox,0,1,0,0,10,10,contributor,3790,2514,40.02
Matt,2,0,0,0,10,10,contributor,3790,2514,40.02
Stas Bytsko,2,0,0,0,10,10,contributor,3790,2514,40.02
andrewrjones,0,1,0,0,10,10,contributor,3790,2514,40.02
Stefanie Grunwald,2,0,0,0,10,10,contributor,3790,2514,40.02
GaetanJuvin,0,1,0,0,10,10,contributor,3790,2514,40.02
hammad13060,0,1,0,0,10,10,contributor,3790,2514,40.02
sathish9094,0,1,0,0,10,10,contributor,3790,2514,40.02
James Garratt,2,0,0,0,10,10,contributor,3790,2514,40.02
seibert,0,1,0,0,10,10,contributor,3790,2514,40.02
aprotopopov,0,1,0,0,10,10,contributor,3790,2514,40.02
headincl0ud,0,1,0,0,10,10,contributor,3790,2514,40.02
Guoqiang Ding,2,0,0,0,10,10,contributor,3790,2514,40.02
austinletson,0,1,0,0,10,10,contributor,3790,2514,40.02
Rishabh Karajgi,2,0,0,0,10,10,contributor,3790,2514,40.02
folderplus,0,1,0,0,10,10,contributor,3790,2514,40.02
Juho Lauri,2,0,0,0,10,10,contributor,3790,2514,40.02
esgn,0,1,0,0,10,10,contributor,3790,2514,40.02
wlinamchurch,0,1,0,0,10,10,contributor,3790,2514,40.02
y.yoshida5,2,0,0,0,10,10,contributor,3790,2514,40.02
olsenbudanur,0,1,0,0,10,10,contributor,3790,2514,40.02
vinayak-mehta,0,1,0,0,10,10,contributor,3790,2514,40.02
AqeelAltaf,0,1,0,0,10,10,contributor,3790,2514,40.02
yjwong,0,1,0,0,10,10,contributor,3790,2514,40.02
rackleydc,0,1,0,0,10,10,contributor,3790,2514,40.02
Paul-Michaud,0,1,0,0,10,10,contributor,3790,2514,40.02
sivamurthy30,0,1,0,0,10,10,contributor,3790,2514,40.02
lorenanicole,0,1,0,0,10,10,contributor,3790,2514,40.02
marceloslacerda,0,1,0,0,10,10,contributor,3790,2514,40.02
jbd,0,1,0,0,10,10,contributor,3790,2514,40.02
Samira-g-js,0,1,0,0,10,10,contributor,3790,2514,40.02
piorkowskiprzemyslaw,0,1,0,0,10,10,contributor,3790,2514,40.02
derrick-mink-sp,0,1,0,0,10,10,contributor,3790,2514,40.02
noeun-kim,0,1,0,0,10,10,contributor,3790,2514,40.02
Jakub Semrič,2,0,0,0,10,10,contributor,3790,2514,40.02
rajpratik71,0,1,0,0,10,10,contributor,3790,2514,40.02
Mati O,2,0,0,0,10,10,contributor,3790,2514,40.02
doyong365,0,1,0,0,10,10,contributor,3790,2514,40.02
Arunodoy Banerjee,2,0,0,0,10,10,contributor,3790,2514,40.02
Jie211,0,1,0,0,10,10,contributor,3790,2514,40.02
michaelmu,0,1,0,0,10,10,contributor,3790,2514,40.02
bbrumi,0,1,0,0,10,10,contributor,3790,2514,40.02
gaurav-batra-couture,0,1,0,0,10,10,contributor,3790,2514,40.02
QuinRiva,0,1,0,0,10,10,contributor,3790,2514,40.02
slyapustin,0,1,0,0,10,10,contributor,3790,2514,40.02
almogtavor,0,1,0,0,10,10,contributor,3790,2514,40.02
Orhideous,0,1,0,0,10,10,contributor,3790,2514,40.02
eter4eter,0,1,0,0,10,10,contributor,3790,2514,40.02
ryancbuckley,0,1,0,0,10,10,contributor,3790,2514,40.02
aschoe21,0,1,0,0,10,10,contributor,3790,2514,40.02
Ling Li,2,0,0,0,10,10,contributor,3790,2514,40.02
andrejbaran,0,1,0,0,10,10,contributor,3790,2514,40.02
fadingpisces,0,1,0,0,10,10,contributor,3790,2514,40.02
kylehayes,0,1,0,0,10,10,contributor,3790,2514,40.02
VShkaberda,0,1,0,0,10,10,contributor,3790,2514,40.02
maksim77,0,1,0,0,10,10,contributor,3790,2514,40.02
faheem-khau9,0,1,0,0,10,10,contributor,3790,2514,40.02
nj7,0,1,0,0,10,10,contributor,3790,2514,40.02
Sergey Serebryakov,2,0,0,0,10,10,contributor,3790,2514,40.02
yb-yu,0,1,0,0,10,10,contributor,3790,2514,40.02
JiHyeongSeo,0,1,0,0,10,10,contributor,3790,2514,40.02
preethamrajk,0,1,0,0,10,10,contributor,3790,2514,40.02
jasonmar310,0,1,0,0,10,10,contributor,3790,2514,40.02
Srivats7,0,1,0,0,10,10,contributor,3790,2514,40.02
Tajinder Singh,2,0,0,0,10,10,contributor,3790,2514,40.02
alexandrnikitin,0,1,0,0,10,10,contributor,3790,2514,40.02
oxymor0n,0,1,0,0,10,10,contributor,3790,2514,40.02
brancof,0,1,0,0,10,10,contributor,3790,2514,40.02
jose-neta,0,1,0,0,10,10,contributor,3790,2514,40.02
Gabriel,2,0,0,0,10,10,contributor,3790,2514,40.02
natekupp,0,1,0,0,10,10,contributor,3790,2514,40.02
Sam Firke,2,0,0,0,10,10,contributor,3790,2514,40.02
apogre,0,1,0,0,10,10,contributor,3790,2514,40.02
liuzheng,0,1,0,0,10,10,contributor,3790,2514,40.02
levihernan,0,1,0,0,10,10,contributor,3790,2514,40.02
fuzheado,0,1,0,0,10,10,contributor,3790,2514,40.02
Ben Nadler,2,0,0,0,10,10,contributor,3790,2514,40.02
vijayakumarpattanashetti,0,1,0,0,10,10,contributor,3790,2514,40.02
yyuu,0,1,0,0,10,10,contributor,3790,2514,40.02
tjb,0,1,0,0,10,10,contributor,3790,2514,40.02
kavodsky,0,1,0,0,10,10,contributor,3790,2514,40.02
junli-lyft,0,1,0,0,10,10,contributor,3790,2514,40.02
xwydq,0,1,0,0,10,10,contributor,3790,2514,40.02
Ilia Lazebnik,2,0,0,0,10,10,contributor,3790,2514,40.02
pawsok,0,1,0,0,10,10,contributor,3790,2514,40.02
samit-maharjan,0,1,0,0,10,10,contributor,3790,2514,40.02
Mark H,2,0,0,0,10,10,contributor,3790,2514,40.02
CongyueZhang,0,1,0,0,10,10,contributor,3790,2514,40.02
dharamsk,0,1,0,0,10,10,contributor,3790,2514,40.02
sherifkk,0,1,0,0,10,10,contributor,3790,2514,40.02
Madhurboard,0,1,0,0,10,10,contributor,3790,2514,40.02
kbpk,0,1,0,0,10,10,contributor,3790,2514,40.02
tata2000,0,1,0,0,10,10,contributor,3790,2514,40.02
mprinc,0,1,0,0,10,10,contributor,3790,2514,40.02
aldwyn,0,1,0,0,10,10,contributor,3790,2514,40.02
tokeefe,0,1,0,0,10,10,contributor,3790,2514,40.02
diegosolisfr,0,1,0,0,10,10,contributor,3790,2514,40.02
sweco,0,1,0,0,10,10,contributor,3790,2514,40.02
Jason Brownstein,2,0,0,0,10,10,contributor,3790,2514,40.02
dgorelik,0,1,0,0,10,10,contributor,3790,2514,40.02
Stephan Werges,2,0,0,0,10,10,contributor,3790,2514,40.02
hkhoa,0,1,0,0,10,10,contributor,3790,2514,40.02
TheEmperorPenguin,0,1,0,0,10,10,contributor,3790,2514,40.02
Prakshal Jain,2,0,0,0,10,10,contributor,3790,2514,40.02
Mayuresh16,0,1,0,0,10,10,contributor,3790,2514,40.02
enniomorricone123,0,1,0,0,10,10,contributor,3790,2514,40.02
sanxore,0,1,0,0,10,10,contributor,3790,2514,40.02
0x0ece,0,1,0,0,10,10,contributor,3790,2514,40.02
Okue,2,0,0,0,10,10,contributor,3790,2514,40.02
amread,0,1,0,0,10,10,contributor,3790,2514,40.02
ayushjain2809,0,1,0,0,10,10,contributor,3790,2514,40.02
apurvajoshi,0,1,0,0,10,10,contributor,3790,2514,40.02
zambadruzaman,0,1,0,0,10,10,contributor,3790,2514,40.02
wwlian,0,1,0,0,10,10,contributor,3790,2514,40.02
tyhan,0,1,0,0,10,10,contributor,3790,2514,40.02
Rohxn16,0,1,0,0,10,10,contributor,3790,2514,40.02
ianchudson-caribou,0,1,0,0,10,10,contributor,3790,2514,40.02
yuta4895,0,1,0,0,10,10,contributor,3790,2514,40.02
genehynson,0,1,0,0,10,10,contributor,3790,2514,40.02
alison985,0,1,0,0,10,10,contributor,3790,2514,40.02
jie8357IOII,0,1,0,0,10,10,contributor,3790,2514,40.02
aboitreaud,0,1,0,0,10,10,contributor,3790,2514,40.02
sdas13,0,1,0,0,10,10,contributor,3790,2514,40.02
DougTrajano,0,1,0,0,10,10,contributor,3790,2514,40.02
yourhiro,0,1,0,0,10,10,contributor,3790,2514,40.02
brunocmacedo,0,1,0,0,10,10,contributor,3790,2514,40.02
srn221B,0,1,0,0,10,10,contributor,3790,2514,40.02
neil3handari,0,1,0,0,10,10,contributor,3790,2514,40.02
mikethoun,0,1,0,0,10,10,contributor,3790,2514,40.02
rbm897,0,1,0,0,10,10,contributor,3790,2514,40.02
kbendick,0,0,5,0,10,10,observer,3790,32,40.02
Yang Yule,2,0,0,0,10,10,contributor,3790,2514,40.02
jnqn,0,1,0,0,10,10,contributor,3790,2514,40.02
gardnerdev,2,0,0,0,10,10,contributor,3790,2514,40.02
csmc88,0,1,0,0,10,10,contributor,3790,2514,40.02
Rui Lopes,2,0,0,0,10,10,contributor,3790,2514,40.02
thekashifmalik,0,1,0,0,10,10,contributor,3790,2514,40.02
bljohnson42,0,1,0,0,10,10,contributor,3790,2514,40.02
LU WEI HAO,2,0,0,0,10,10,contributor,3790,2514,40.02
biswa-b,0,1,0,0,10,10,contributor,3790,2514,40.02
shuva10v,0,1,0,0,10,10,contributor,3790,2514,40.02
richsuca,0,1,0,0,10,10,contributor,3790,2514,40.02
hyw,0,1,0,0,10,10,contributor,3790,2514,40.02
Dippatel98,0,0,5,0,10,10,observer,3790,32,40.02
Vadim,2,0,0,0,10,10,contributor,3790,2514,40.02
acciobugs,0,1,0,0,10,10,contributor,3790,2514,40.02
arlugones,0,1,0,0,10,10,contributor,3790,2514,40.02
jintong1,0,1,0,0,10,10,contributor,3790,2514,40.02
DavidTraina,0,1,0,0,10,10,contributor,3790,2514,40.02
xiaomj,0,1,0,0,10,10,contributor,3790,2514,40.02
nykh,0,1,0,0,10,10,contributor,3790,2514,40.02
matejkloska,0,1,0,0,10,10,contributor,3790,2514,40.02
slangwald,0,1,0,0,10,10,contributor,3790,2514,40.02
jimwbaldwin,0,1,0,0,10,10,contributor,3790,2514,40.02
vi3k6i5,0,1,0,0,10,10,contributor,3790,2514,40.02
rafaelleinio,0,1,0,0,10,10,contributor,3790,2514,40.02
dmitrikuksik,0,1,0,0,10,10,contributor,3790,2514,40.02
jackar,0,1,0,0,10,10,contributor,3790,2514,40.02
hingstarne,0,1,0,0,10,10,contributor,3790,2514,40.02
logarithm,0,1,0,0,10,10,contributor,3790,2514,40.02
benchoncy,0,1,0,0,10,10,contributor,3790,2514,40.02
jordy25519,0,1,0,0,10,10,contributor,3790,2514,40.02
namjals,0,1,0,0,10,10,contributor,3790,2514,40.02
ranjithkumar-glean,0,1,0,0,10,10,contributor,3790,2514,40.02
Jakub Czaplicki,2,0,0,0,10,10,contributor,3790,2514,40.02
mishc9,0,1,0,0,10,10,contributor,3790,2514,40.02
haoli-buaa,0,1,0,0,10,10,contributor,3790,2514,40.02
JoergRittinger,0,1,0,0,10,10,contributor,3790,2514,40.02
Justin Bandoro,2,0,0,0,10,10,contributor,3790,2514,40.02
ZackBarry,0,1,0,0,10,10,contributor,3790,2514,40.02
Daniel Frank,2,0,0,0,10,10,contributor,3790,2514,40.02
bataliero,0,1,0,0,10,10,contributor,3790,2514,40.02
cjay2067,0,1,0,0,10,10,contributor,3790,2514,40.02
rasebo,0,1,0,0,10,10,contributor,3790,2514,40.02
tomoyat,0,1,0,0,10,10,contributor,3790,2514,40.02
robinknox,0,1,0,0,10,10,contributor,3790,2514,40.02
SeifEddineMezned,0,1,0,0,10,10,contributor,3790,2514,40.02
aviralwal,0,1,0,0,10,10,contributor,3790,2514,40.02
amankum2004,0,1,0,0,10,10,contributor,3790,2514,40.02
whrocha,0,1,0,0,10,10,contributor,3790,2514,40.02
minu7,0,1,0,0,10,10,contributor,3790,2514,40.02
jcpark3797,0,1,0,0,10,10,contributor,3790,2514,40.02
bshea5,0,1,0,0,10,10,contributor,3790,2514,40.02
Gyaneshwar81,0,1,0,0,10,10,contributor,3790,2514,40.02
fangpenlin,0,1,0,0,10,10,contributor,3790,2514,40.02
dolevf,0,1,0,0,10,10,contributor,3790,2514,40.02
CyberHippo,0,1,0,0,10,10,contributor,3790,2514,40.02
Paul Rhodes,2,0,0,0,10,10,contributor,3790,2514,40.02
barney-s,0,1,0,0,10,10,contributor,3790,2514,40.02
isarota,0,1,0,0,10,10,contributor,3790,2514,40.02
hliu-VoleonGroup,0,1,0,0,10,10,contributor,3790,2514,40.02
samuelmullin,0,1,0,0,10,10,contributor,3790,2514,40.02
cnabro,0,1,0,0,10,10,contributor,3790,2514,40.02
gor-obr,0,1,0,0,10,10,contributor,3790,2514,40.02
kdubovikov,0,1,0,0,10,10,contributor,3790,2514,40.02
武田隆志,2,0,0,0,10,10,contributor,3790,2514,40.02
James Ong,2,0,0,0,10,10,contributor,3790,2514,40.02
danielchalef,0,1,0,0,10,10,contributor,3790,2514,40.02
holmen1,0,1,0,0,10,10,contributor,3790,2514,40.02
MattTriano,0,1,0,0,10,10,contributor,3790,2514,40.02
deban9017,0,1,0,0,10,10,contributor,3790,2514,40.02
lblack00,0,1,0,0,10,10,contributor,3790,2514,40.02
Ihor Lukianov,2,0,0,0,10,10,contributor,3790,2514,40.02
vmehtalinux,0,1,0,0,10,10,contributor,3790,2514,40.02
hg1112,0,1,0,0,10,10,contributor,3790,2514,40.02
tienhung2812,0,1,0,0,10,10,contributor,3790,2514,40.02
brandon-kaplan,0,1,0,0,10,10,contributor,3790,2514,40.02
bryan824,0,1,0,0,10,10,contributor,3790,2514,40.02
fivejjs,0,1,0,0,10,10,contributor,3790,2514,40.02
Wyndham Blanton,2,0,0,0,10,10,contributor,3790,2514,40.02
Eric P,2,0,0,0,10,10,contributor,3790,2514,40.02
dineshdsharma,0,1,0,0,10,10,contributor,3790,2514,40.02
